Date Time,p (mbar),T (degC),rh (%)
04.01.2009 16:30:00,986.63,-1.29,89.2
04.01.2009 16:40:00,986.65,-1.4,89.9
04.01.2009 16:50:00,986.59,-1.44,90.4
04.01.2009 17:00:00,986.54,-1.46,90.7
04.01.2009 17:10:00,986.45,-1.41,90.9
04.01.2009 17:20:00,986.48,-1.44,91.1
04.01.2009 17:30:00,986.39,-1.42,91.3
04.01.2009 17:40:00,986.24,-1.45,91.4
04.01.2009 17:50:00,986.17,-1.49,91.4
04.01.2009 18:00:00,986.15,-1.51,91.3
04.01.2009 18:10:00,986.07,-1.51,91.3
04.01.2009 18:20:00,986.05,-1.51,91.7
04.01.2009 18:30:00,986.04,-1.56,91.8
04.01.2009 18:40:00,985.98,-1.57,92.0
04.01.2009 18:50:00,985.93,-1.58,92.0
04.01.2009 19:00:00,985.92,-1.62,92.1
04.01.2009 19:10:00,985.83,-1.56,92.2
04.01.2009 19:20:00,985.81,-1.63,92.2
04.01.2009 19:30:00,985.83,-1.6,92.3
04.01.2009 19:40:00,985.77,-1.58,92.2
04.01.2009 19:50:00,985.69,-1.61,92.2
04.01.2009 20:00:00,985.68,-1.56,92.2
04.01.2009 20:10:00,985.67,-1.51,92.0
04.01.2009 20:20:00,985.67,-1.45,92.1
04.01.2009 20:30:00,985.65,-1.51,92.3
04.01.2009 20:40:00,985.56,-1.51,92.5
04.01.2009 20:50:00,985.5,-1.51,92.6
04.01.2009 21:00:00,985.45,-1.51,92.8
04.01.2009 21:10:00,985.46,-1.51,93.0
04.01.2009 21:20:00,985.43,-1.51,93.1
04.01.2009 21:30:00,985.43,-1.49,93.2
04.01.2009 21:40:00,985.41,-1.44,93.3
04.01.2009 21:50:00,985.43,-1.44,93.5
04.01.2009 22:00:00,985.43,-1.43,93.7
04.01.2009 22:10:00,985.38,-1.38,93.7
04.01.2009 22:20:00,985.32,-1.45,93.7
04.01.2009 22:30:00,985.31,-1.51,93.8
04.01.2009 22:40:00,985.31,-1.46,93.9
04.01.2009 22:50:00,985.31,-1.44,93.7
04.01.2009 23:00:00,985.27,-1.44,93.5
04.01.2009 23:10:00,985.2,-1.44,93.4
04.01.2009 23:20:00,985.19,-1.42,93.3
04.01.2009 23:30:00,985.19,-1.44,93.0
04.01.2009 23:40:00,985.18,-1.46,92.9
04.01.2009 23:50:00,985.12,-1.5,93.0
05.01.2009 00:00:00,985.07,-1.47,93.0
05.01.2009 00:10:00,985.06,-1.5,92.8
05.01.2009 00:20:00,985.04,-1.52,92.9
05.01.2009 00:30:00,984.96,-1.56,93.1
05.01.2009 00:40:00,984.94,-1.56,93.2
05.01.2009 00:50:00,984.83,-1.57,93.0
05.01.2009 01:00:00,984.74,-1.57,92.8
05.01.2009 01:10:00,984.65,-1.57,92.6
05.01.2009 01:20:00,984.6,-1.58,92.4
05.01.2009 01:30:00,984.61,-1.57,92.3
05.01.2009 01:40:00,984.65,-1.6,92.2
05.01.2009 01:50:00,984.74,-1.63,92.3
05.01.2009 02:00:00,984.82,-1.6,92.1
05.01.2009 02:10:00,984.9,-1.57,91.7
05.01.2009 02:20:00,984.99,-1.54,91.2
05.01.2009 02:30:00,985.06,-1.5,90.3
05.01.2009 02:40:00,985.11,-1.46,89.0
05.01.2009 02:50:00,985.09,-1.44,87.6
05.01.2009 03:00:00,985.1,-1.5,87.2
05.01.2009 03:10:00,985.17,-1.53,86.9
05.01.2009 03:20:00,985.28,-1.57,86.9
05.01.2009 03:30:00,985.35,-1.61,87.0
05.01.2009 03:40:00,985.47,-1.64,87.4
05.01.2009 03:50:00,985.5,-1.7,88.2
05.01.2009 04:00:00,985.47,-1.76,89.0
05.01.2009 04:10:00,985.44,-1.77,89.7
05.01.2009 04:20:00,985.51,-1.8,89.8
05.01.2009 04:30:00,985.57,-1.81,89.6
05.01.2009 04:40:00,985.65,-1.77,89.1
05.01.2009 04:50:00,985.64,-1.77,88.6
05.01.2009 05:00:00,985.57,-1.77,88.2
05.01.2009 05:10:00,985.64,-1.77,88.1
05.01.2009 05:20:00,985.59,-1.76,88.0
05.01.2009 05:30:00,985.59,-1.76,88.2
05.01.2009 05:40:00,985.75,-1.76,88.2
05.01.2009 05:50:00,985.89,-1.76,88.0
05.01.2009 06:00:00,985.97,-1.76,87.9
05.01.2009 06:10:00,986.1,-1.7,87.8
05.01.2009 06:20:00,986.26,-1.7,87.6
05.01.2009 06:30:00,986.42,-1.71,87.2
05.01.2009 06:40:00,986.52,-1.79,87.2
05.01.2009 06:50:00,986.67,-1.92,87.6
05.01.2009 07:00:00,986.79,-2.08,87.8
05.01.2009 07:10:00,986.9,-2.18,87.6
05.01.2009 07:20:00,986.99,-2.26,87.6
05.01.2009 07:30:00,987.15,-2.31,87.7
05.01.2009 07:40:00,987.33,-2.36,87.6
05.01.2009 07:50:00,987.52,-2.59,87.8
05.01.2009 08:00:00,987.67,-2.72,88.3
05.01.2009 08:10:00,987.83,-2.83,88.7
05.01.2009 08:20:00,987.94,-2.87,88.6
05.01.2009 08:30:00,988.04,-2.9,88.4
05.01.2009 08:40:00,988.19,-2.89,88.8
05.01.2009 08:50:00,988.29,-3.03,90.0
05.01.2009 09:00:00,988.42,-3.11,91.1
05.01.2009 09:10:00,988.59,-3.12,91.8
05.01.2009 09:20:00,988.71,-3.11,91.8
05.01.2009 09:30:00,988.83,-3.18,91.8
05.01.2009 09:40:00,988.97,-3.23,91.4
05.01.2009 09:50:00,989.06,-3.24,91.3
05.01.2009 10:00:00,989.23,-3.29,90.9
05.01.2009 10:10:00,989.38,-3.3,90.3
05.01.2009 10:20:00,989.53,-3.28,89.9
05.01.2009 10:30:00,989.68,-3.31,89.3
05.01.2009 10:40:00,989.76,-3.36,89.5
05.01.2009 10:50:00,989.87,-3.46,89.8
05.01.2009 11:00:00,989.97,-3.53,88.7
05.01.2009 11:10:00,990.08,-3.57,86.8
05.01.2009 11:20:00,990.2,-3.58,87.0
05.01.2009 11:30:00,990.3,-3.62,87.7
05.01.2009 11:40:00,990.35,-3.63,87.6
05.01.2009 11:50:00,990.38,-3.63,87.0
05.01.2009 12:00:00,990.42,-3.65,86.6
05.01.2009 12:10:00,990.55,-3.73,86.8
05.01.2009 12:20:00,990.68,-3.86,87.7
05.01.2009 12:30:00,990.73,-4.06,88.8
05.01.2009 12:40:00,990.78,-4.16,89.3
05.01.2009 12:50:00,990.78,-4.17,88.9
05.01.2009 13:00:00,990.82,-4.15,87.9
05.01.2009 13:10:00,990.85,-4.23,86.5
05.01.2009 13:20:00,990.94,-4.33,86.6
05.01.2009 13:30:00,990.99,-4.37,87.0
05.01.2009 13:40:00,991.03,-4.45,87.5
05.01.2009 13:50:00,991.07,-4.5,88.5
05.01.2009 14:00:00,991.08,-4.57,89.3
05.01.2009 14:10:00,991.17,-4.68,90.0
05.01.2009 14:20:00,991.27,-4.77,89.6
05.01.2009 14:30:00,991.4,-4.81,89.5
05.01.2009 14:40:00,991.47,-4.95,90.0
05.01.2009 14:50:00,991.64,-5.08,89.8
05.01.2009 15:00:00,991.8,-5.14,89.8
05.01.2009 15:10:00,991.91,-5.26,89.7
05.01.2009 15:20:00,991.99,-5.41,89.2
05.01.2009 15:30:00,992.09,-5.49,88.8
05.01.2009 15:40:00,992.28,-5.54,89.0
05.01.2009 15:50:00,992.46,-5.59,88.9
05.01.2009 16:00:00,992.67,-5.74,88.2
05.01.2009 16:10:00,992.87,-5.77,88.6
05.01.2009 16:20:00,992.91,-5.94,88.5
05.01.2009 16:30:00,993.02,-6.05,88.5
05.01.2009 16:40:00,993.19,-6.1,88.6
05.01.2009 16:50:00,993.3,-6.21,88.7
05.01.2009 17:00:00,993.4,-6.38,88.5
05.01.2009 17:10:00,993.6,-6.55,88.1
05.01.2009 17:20:00,993.78,-6.63,87.5
05.01.2009 17:30:00,993.93,-6.7,86.6
05.01.2009 17:40:00,994.08,-6.76,86.9
05.01.2009 17:50:00,994.17,-6.74,87.9
05.01.2009 18:00:00,994.25,-6.85,87.6
05.01.2009 18:10:00,994.27,-7.08,85.5
05.01.2009 18:20:00,994.29,-7.45,81.3
05.01.2009 18:30:00,994.42,-7.62,79.6
05.01.2009 18:40:00,994.49,-7.73,78.8
05.01.2009 18:50:00,994.54,-7.8,76.8
05.01.2009 19:00:00,994.69,-7.9,75.4
05.01.2009 19:10:00,994.93,-8.01,75.0
05.01.2009 19:20:00,995.06,-8.13,75.1
05.01.2009 19:30:00,995.19,-8.31,74.6
05.01.2009 19:40:00,995.38,-8.55,74.8
05.01.2009 19:50:00,995.52,-8.87,74.7
05.01.2009 20:00:00,995.62,-9.13,75.0
05.01.2009 20:10:00,995.84,-9.35,75.2
05.01.2009 20:20:00,995.93,-9.55,75.4
05.01.2009 20:30:00,995.93,-9.73,75.7
05.01.2009 20:40:00,996.1,-9.9,76.0
05.01.2009 20:50:00,996.23,-10.07,76.4
05.01.2009 21:00:00,996.43,-10.18,76.4
05.01.2009 21:10:00,996.58,-10.32,76.5
05.01.2009 21:20:00,996.71,-10.41,76.8
05.01.2009 21:30:00,996.78,-10.44,76.5
05.01.2009 21:40:00,996.87,-10.46,76.4
05.01.2009 21:50:00,996.95,-10.5,76.0
05.01.2009 22:00:00,996.99,-10.6,76.2
05.01.2009 22:10:00,997.04,-10.74,76.6
05.01.2009 22:20:00,997.11,-10.88,77.1
05.01.2009 22:30:00,997.13,-11.09,77.6
05.01.2009 22:40:00,997.11,-11.32,78.2
05.01.2009 22:50:00,997.22,-11.5,78.7
05.01.2009 23:00:00,997.29,-11.72,79.2
05.01.2009 23:10:00,997.42,-11.96,79.7
05.01.2009 23:20:00,997.51,-12.16,80.3
05.01.2009 23:30:00,997.54,-12.3,80.8
05.01.2009 23:40:00,997.5,-12.43,81.2
05.01.2009 23:50:00,997.51,-12.54,81.6
06.01.2009 00:00:00,997.6,-12.63,81.8
06.01.2009 00:10:00,997.62,-12.78,82.1
06.01.2009 00:20:00,997.61,-12.93,82.6
06.01.2009 00:30:00,997.62,-13.06,82.9
06.01.2009 00:40:00,997.6,-13.14,83.3
06.01.2009 00:50:00,997.62,-13.24,83.4
06.01.2009 01:00:00,997.71,-13.34,83.9
06.01.2009 01:10:00,997.72,-13.39,84.0
06.01.2009 01:20:00,997.72,-13.43,84.2
06.01.2009 01:30:00,997.72,-13.49,84.4
06.01.2009 01:40:00,997.76,-13.59,84.5
06.01.2009 01:50:00,997.85,-13.62,84.8
06.01.2009 02:00:00,997.96,-13.64,84.8
06.01.2009 02:10:00,998.09,-13.66,84.9
06.01.2009 02:20:00,998.1,-13.75,84.9
06.01.2009 02:30:00,998.09,-13.8,85.1
06.01.2009 02:40:00,998.09,-13.85,84.9
06.01.2009 02:50:00,998.16,-13.87,85.2
06.01.2009 03:00:00,998.22,-13.89,85.3
06.01.2009 03:10:00,998.26,-13.98,85.3
06.01.2009 03:20:00,998.25,-14.08,85.5
06.01.2009 03:30:00,998.35,-14.18,85.7
06.01.2009 03:40:00,998.34,-14.3,86.2
06.01.2009 03:50:00,998.34,-14.26,86.6
06.01.2009 04:00:00,998.24,-14.29,86.5
06.01.2009 04:10:00,998.25,-14.39,86.6
06.01.2009 04:20:00,998.34,-14.47,86.8
06.01.2009 04:30:00,998.17,-14.6,86.9
06.01.2009 04:40:00,998.1,-14.73,86.9
06.01.2009 04:50:00,998.19,-14.9,87.2
06.01.2009 05:00:00,998.14,-15.13,87.3
06.01.2009 05:10:00,998.22,-15.2,88.2
06.01.2009 05:20:00,998.24,-15.16,88.5
06.01.2009 05:30:00,998.25,-15.25,88.8
06.01.2009 05:40:00,998.22,-15.31,89.0
06.01.2009 05:50:00,998.21,-15.29,89.2
06.01.2009 06:00:00,998.22,-15.37,89.2
06.01.2009 06:10:00,998.22,-15.49,89.0
06.01.2009 06:20:00,998.26,-15.73,88.5
06.01.2009 06:30:00,998.33,-16.31,87.9
06.01.2009 06:40:00,998.37,-16.69,87.7
06.01.2009 06:50:00,998.37,-16.71,88.2
06.01.2009 07:00:00,998.34,-16.86,87.8
06.01.2009 07:10:00,998.34,-16.92,87.6
06.01.2009 07:20:00,998.34,-16.9,87.7
06.01.2009 07:30:00,998.34,-16.89,87.5
06.01.2009 07:40:00,998.38,-16.97,87.2
06.01.2009 07:50:00,998.43,-17.02,87.3
06.01.2009 08:00:00,998.34,-16.92,88.1
06.01.2009 08:10:00,998.35,-16.26,89.3
06.01.2009 08:20:00,998.37,-16.09,88.6
06.01.2009 08:30:00,998.46,-16.02,88.3
06.01.2009 08:40:00,998.46,-15.98,88.0
06.01.2009 08:50:00,998.47,-15.9,87.8
06.01.2009 09:00:00,998.35,-15.71,87.8
06.01.2009 09:10:00,998.44,-15.69,86.8
06.01.2009 09:20:00,998.46,-15.53,86.9
06.01.2009 09:30:00,998.37,-15.07,86.4
06.01.2009 09:40:00,998.34,-15.25,85.9
06.01.2009 09:50:00,998.42,-15.43,87.1
06.01.2009 10:00:00,998.46,-15.23,87.3
06.01.2009 10:10:00,998.49,-15.11,86.9
06.01.2009 10:20:00,998.46,-15.12,86.5
06.01.2009 10:30:00,998.46,-15.06,85.9
06.01.2009 10:40:00,998.49,-15.04,85.1
06.01.2009 10:50:00,998.44,-15.14,84.7
06.01.2009 11:00:00,998.29,-15.05,84.6
06.01.2009 11:10:00,998.17,-14.71,83.7
06.01.2009 11:20:00,998.21,-14.75,82.9
06.01.2009 11:30:00,998.11,-14.72,82.4
06.01.2009 11:40:00,998.03,-14.62,82.5
06.01.2009 11:50:00,997.92,-14.46,81.7
06.01.2009 12:00:00,997.79,-14.52,81.1
06.01.2009 12:10:00,997.73,-14.46,81.0
06.01.2009 12:20:00,997.6,-14.08,80.2
06.01.2009 12:30:00,997.46,-13.56,78.5
06.01.2009 12:40:00,997.24,-13.18,76.8
06.01.2009 12:50:00,997.14,-12.42,75.4
06.01.2009 13:00:00,997.02,-10.97,70.9
06.01.2009 13:10:00,996.89,-10.88,67.31
06.01.2009 13:20:00,996.8,-11.45,68.63
06.01.2009 13:30:00,996.63,-11.09,68.25
06.01.2009 13:40:00,996.52,-11.07,68.0
06.01.2009 13:50:00,996.43,-11.33,68.97
06.01.2009 14:00:00,996.32,-11.9,70.7
06.01.2009 14:10:00,996.37,-12.43,72.7
06.01.2009 14:20:00,996.37,-12.47,73.9
06.01.2009 14:30:00,996.31,-12.27,74.0
06.01.2009 14:40:00,996.36,-12.19,73.6
06.01.2009 14:50:00,996.33,-11.96,73.2
06.01.2009 15:00:00,996.27,-12.05,73.2
06.01.2009 15:10:00,996.26,-12.66,75.3
06.01.2009 15:20:00,996.36,-13.09,77.4
06.01.2009 15:30:00,996.38,-13.26,78.6
06.01.2009 15:40:00,996.31,-13.28,78.7
06.01.2009 15:50:00,996.25,-13.28,78.5
06.01.2009 16:00:00,996.25,-13.52,78.9
06.01.2009 16:10:00,996.25,-14.05,80.5
06.01.2009 16:20:00,996.22,-14.4,82.1
06.01.2009 16:30:00,996.25,-14.62,83.1
06.01.2009 16:40:00,996.24,-14.94,83.4
06.01.2009 16:50:00,996.19,-14.88,85.2
06.01.2009 17:00:00,996.14,-14.88,85.2
06.01.2009 17:10:00,996.07,-15.59,83.7
06.01.2009 17:20:00,996.01,-15.97,84.8
06.01.2009 17:30:00,996.08,-15.92,86.1
06.01.2009 17:40:00,995.97,-16.15,86.1
06.01.2009 17:50:00,995.95,-16.11,86.5
06.01.2009 18:00:00,995.91,-16.49,85.4
06.01.2009 18:10:00,995.93,-16.56,85.8
06.01.2009 18:20:00,995.88,-16.61,85.8
06.01.2009 18:30:00,995.88,-16.75,85.3
06.01.2009 18:40:00,995.86,-16.93,84.9
06.01.2009 18:50:00,995.79,-17.07,85.2
06.01.2009 19:00:00,995.74,-17.21,85.7
06.01.2009 19:10:00,995.64,-17.4,85.7
06.01.2009 19:20:00,995.59,-17.58,85.5
06.01.2009 19:30:00,995.51,-17.79,85.5
06.01.2009 19:40:00,995.48,-17.99,85.4
06.01.2009 19:50:00,995.5,-18.18,85.3
06.01.2009 20:00:00,995.54,-18.35,85.5
06.01.2009 20:10:00,995.52,-18.32,86.8
06.01.2009 20:20:00,995.48,-17.83,87.1
06.01.2009 20:30:00,995.47,-18.25,85.2
06.01.2009 20:40:00,995.41,-18.37,86.1
06.01.2009 20:50:00,995.39,-18.5,86.0
06.01.2009 21:00:00,995.5,-18.62,86.1
06.01.2009 21:10:00,995.55,-18.88,85.8
06.01.2009 21:20:00,995.52,-18.89,86.0
06.01.2009 21:30:00,995.4,-19.17,84.7
06.01.2009 21:40:00,995.28,-19.47,84.6
06.01.2009 21:50:00,995.26,-19.38,85.1
06.01.2009 22:00:00,995.23,-19.39,84.3
06.01.2009 22:10:00,995.07,-19.88,83.5
06.01.2009 22:20:00,994.95,-20.34,83.7
06.01.2009 22:30:00,994.88,-20.67,84.4
06.01.2009 22:40:00,994.81,-20.84,85.3
06.01.2009 22:50:00,994.76,-20.86,85.6
06.01.2009 23:00:00,994.67,-20.85,85.5
06.01.2009 23:10:00,994.74,-21.08,85.1
06.01.2009 23:20:00,994.66,-21.07,85.5
06.01.2009 23:30:00,994.6,-20.51,86.6
06.01.2009 23:40:00,994.65,-20.48,85.3
06.01.2009 23:50:00,994.55,-20.75,84.8
07.01.2009 00:00:00,994.51,-21.09,84.3
07.01.2009 00:10:00,994.43,-21.31,84.3
07.01.2009 00:20:00,994.29,-20.97,85.5
07.01.2009 00:30:00,994.17,-20.48,86.1
07.01.2009 00:40:00,994.16,-20.26,85.7
07.01.2009 00:50:00,994.09,-21.17,83.3
07.01.2009 01:00:00,994.14,-21.56,83.8
07.01.2009 01:10:00,994.12,-21.65,84.0
07.01.2009 01:20:00,994.03,-21.49,84.5
07.01.2009 01:30:00,994.11,-21.46,84.0
07.01.2009 01:40:00,994.06,-21.57,84.0
07.01.2009 01:50:00,993.96,-21.24,85.6
07.01.2009 02:00:00,993.87,-20.99,85.7
07.01.2009 02:10:00,993.9,-20.94,85.6
07.01.2009 02:20:00,993.97,-20.9,85.5
07.01.2009 02:30:00,993.87,-21.32,83.6
07.01.2009 02:40:00,993.84,-22.07,82.8
07.01.2009 02:50:00,993.77,-22.55,82.9
07.01.2009 03:00:00,993.75,-22.76,83.2
07.01.2009 03:10:00,993.67,-23.01,83.4
07.01.2009 03:20:00,993.67,-22.91,83.9
07.01.2009 03:30:00,993.56,-22.64,84.6
07.01.2009 03:40:00,993.4,-22.38,84.1
07.01.2009 03:50:00,993.33,-22.22,84.0
07.01.2009 04:00:00,993.36,-22.39,83.5
07.01.2009 04:10:00,993.28,-22.1,84.0
07.01.2009 04:20:00,993.14,-21.8,84.1
07.01.2009 04:30:00,993.01,-22.25,82.7
07.01.2009 04:40:00,993.07,-22.49,83.4
07.01.2009 04:50:00,992.9,-22.31,83.3
07.01.2009 05:00:00,992.91,-22.42,83.2
07.01.2009 05:10:00,992.78,-22.31,83.4
07.01.2009 05:20:00,992.69,-22.47,83.1
07.01.2009 05:30:00,992.65,-22.26,84.0
07.01.2009 05:40:00,992.49,-21.93,83.6
07.01.2009 05:50:00,992.54,-22.31,83.1
07.01.2009 06:00:00,992.37,-22.13,83.5
07.01.2009 06:10:00,992.28,-22.49,82.6
07.01.2009 06:20:00,992.28,-22.41,83.5
07.01.2009 06:30:00,992.38,-22.41,83.1
07.01.2009 06:40:00,992.39,-21.93,84.5
07.01.2009 06:50:00,992.18,-21.46,84.5
07.01.2009 07:00:00,992.1,-21.42,83.7
07.01.2009 07:10:00,992.06,-21.84,82.9
07.01.2009 07:20:00,992.11,-22.2,83.0
07.01.2009 07:30:00,992.13,-22.3,83.0
07.01.2009 07:40:00,992.24,-22.55,82.7
07.01.2009 07:50:00,992.25,-22.63,82.9
07.01.2009 08:00:00,992.18,-22.5,83.1
07.01.2009 08:10:00,992.23,-22.54,83.2
07.01.2009 08:20:00,992.42,-21.68,84.7
07.01.2009 08:30:00,992.5,-21.43,83.5
07.01.2009 08:40:00,992.49,-21.17,83.4
07.01.2009 08:50:00,992.32,-21.16,82.9
07.01.2009 09:00:00,992.14,-21.17,82.8
07.01.2009 09:10:00,992.14,-20.85,83.1
07.01.2009 09:20:00,992.17,-21.35,81.3
07.01.2009 09:30:00,992.38,-22.14,81.6
07.01.2009 09:40:00,992.37,-22.1,82.5
07.01.2009 09:50:00,992.4,-21.44,83.4
07.01.2009 10:00:00,992.45,-20.34,83.1
07.01.2009 10:10:00,992.35,-19.55,83.3
07.01.2009 10:20:00,992.42,-18.44,82.4
07.01.2009 10:30:00,992.44,-18.77,81.4
07.01.2009 10:40:00,992.52,-18.87,80.8
07.01.2009 10:50:00,992.47,-19.04,81.1
07.01.2009 11:00:00,992.41,-18.71,81.8
07.01.2009 11:10:00,992.32,-18.64,81.8
07.01.2009 11:20:00,992.3,-18.05,83.3
07.01.2009 11:30:00,992.14,-17.65,83.5
07.01.2009 11:40:00,992.02,-17.27,83.1
07.01.2009 11:50:00,992.02,-17.12,82.6
07.01.2009 12:00:00,992.05,-16.5,83.3
07.01.2009 12:10:00,991.76,-15.86,83.3
07.01.2009 12:20:00,991.72,-15.58,83.3
07.01.2009 12:30:00,991.62,-15.32,83.5
07.01.2009 12:40:00,991.71,-15.04,83.8
07.01.2009 12:50:00,991.65,-14.86,83.9
07.01.2009 13:00:00,991.6,-14.39,84.6
07.01.2009 13:10:00,991.56,-13.93,84.8
07.01.2009 13:20:00,991.52,-13.08,85.4
07.01.2009 13:30:00,991.58,-12.33,84.1
07.01.2009 13:40:00,991.62,-12.05,82.1
07.01.2009 13:50:00,991.58,-11.96,81.7
07.01.2009 14:00:00,991.58,-12.15,81.6
07.01.2009 14:10:00,991.5,-12.28,83.7
07.01.2009 14:20:00,991.58,-12.06,85.5
07.01.2009 14:30:00,991.69,-11.89,85.5
07.01.2009 14:40:00,991.75,-11.44,86.6
07.01.2009 14:50:00,991.92,-10.84,86.7
07.01.2009 15:00:00,991.85,-10.57,86.4
07.01.2009 15:10:00,991.93,-10.34,86.0
07.01.2009 15:20:00,991.98,-10.19,85.7
07.01.2009 15:30:00,992.14,-10.03,85.1
07.01.2009 15:40:00,992.19,-10.12,86.1
07.01.2009 15:50:00,992.25,-9.84,87.8
07.01.2009 16:00:00,992.21,-9.58,88.4
07.01.2009 16:10:00,992.34,-9.4,88.4
07.01.2009 16:20:00,992.49,-9.44,88.3
07.01.2009 16:30:00,992.6,-9.18,88.9
07.01.2009 16:40:00,992.59,-8.95,88.9
07.01.2009 16:50:00,992.61,-8.65,88.9
07.01.2009 17:00:00,992.79,-8.55,88.1
07.01.2009 17:10:00,992.95,-8.47,87.8
07.01.2009 17:20:00,992.97,-8.46,87.7
07.01.2009 17:30:00,993.04,-8.35,88.0
07.01.2009 17:40:00,993.25,-8.43,88.0
07.01.2009 17:50:00,993.38,-8.26,88.4
07.01.2009 18:00:00,993.53,-7.98,88.6
07.01.2009 18:10:00,993.73,-8.02,88.0
07.01.2009 18:20:00,993.91,-7.67,88.0
07.01.2009 18:30:00,994.07,-7.65,86.3
07.01.2009 18:40:00,994.13,-7.66,86.9
07.01.2009 18:50:00,994.26,-7.53,86.9
07.01.2009 19:00:00,994.38,-7.75,86.6
07.01.2009 19:10:00,994.4,-7.46,88.5
07.01.2009 19:20:00,994.49,-7.45,87.4
07.01.2009 19:30:00,994.62,-7.81,87.7
07.01.2009 19:40:00,994.89,-7.88,88.6
07.01.2009 19:50:00,994.91,-7.92,88.7
07.01.2009 20:00:00,995.07,-7.85,88.8
07.01.2009 20:10:00,995.23,-8.27,88.0
07.01.2009 20:20:00,995.4,-8.56,89.2
07.01.2009 20:30:00,995.59,-8.62,90.2
07.01.2009 20:40:00,995.76,-8.51,91.1
07.01.2009 20:50:00,995.95,-8.5,91.1
07.01.2009 21:00:00,996.09,-8.44,91.5
07.01.2009 21:10:00,996.32,-8.56,90.7
07.01.2009 21:20:00,996.46,-8.89,90.3
07.01.2009 21:30:00,996.55,-9.3,89.3
07.01.2009 21:40:00,996.83,-10.12,89.5
07.01.2009 21:50:00,997.0,-10.07,91.8
07.01.2009 22:00:00,997.11,-9.41,93.4
07.01.2009 22:10:00,997.28,-9.3,92.5
07.01.2009 22:20:00,997.48,-9.89,91.8
07.01.2009 22:30:00,997.58,-10.44,91.2
07.01.2009 22:40:00,997.7,-10.83,91.1
07.01.2009 22:50:00,997.79,-10.79,91.9
07.01.2009 23:00:00,997.88,-10.68,91.8
07.01.2009 23:10:00,998.05,-10.99,91.1
07.01.2009 23:20:00,998.11,-10.91,92.1
07.01.2009 23:30:00,998.22,-10.62,91.6
07.01.2009 23:40:00,998.33,-10.73,91.4
07.01.2009 23:50:00,998.41,-10.59,91.7
08.01.2009 00:00:00,998.53,-10.78,91.5
08.01.2009 00:10:00,998.67,-10.6,92.0
08.01.2009 00:20:00,998.71,-10.72,91.4
08.01.2009 00:30:00,998.83,-11.29,90.5
08.01.2009 00:40:00,998.96,-11.81,90.1
08.01.2009 00:50:00,999.04,-11.78,90.6
08.01.2009 01:00:00,999.2,-11.92,90.2
08.01.2009 01:10:00,999.29,-12.13,90.4
08.01.2009 01:20:00,999.41,-12.13,90.9
08.01.2009 01:30:00,999.57,-11.97,91.8
08.01.2009 01:40:00,999.74,-11.73,92.1
08.01.2009 01:50:00,999.9,-11.78,92.2
08.01.2009 02:00:00,1000.02,-11.64,92.3
08.01.2009 02:10:00,1000.19,-11.82,91.5
08.01.2009 02:20:00,1000.39,-12.27,90.6
08.01.2009 02:30:00,1000.56,-12.58,90.7
08.01.2009 02:40:00,1000.68,-12.55,91.2
08.01.2009 02:50:00,1000.81,-12.76,90.8
08.01.2009 03:00:00,1000.98,-12.96,90.6
08.01.2009 03:10:00,1001.04,-12.95,90.4
08.01.2009 03:20:00,1001.14,-13.06,90.1
08.01.2009 03:30:00,1001.23,-13.1,90.2
08.01.2009 03:40:00,1001.21,-13.13,90.1
08.01.2009 03:50:00,1001.38,-12.8,90.9
08.01.2009 04:00:00,1001.46,-12.31,91.0
08.01.2009 04:10:00,1001.53,-12.08,91.2
08.01.2009 04:20:00,1001.42,-11.54,91.5
08.01.2009 04:30:00,1001.42,-11.89,90.0
08.01.2009 04:40:00,1001.46,-11.91,90.4
08.01.2009 04:50:00,1001.58,-12.12,89.6
08.01.2009 05:00:00,1001.67,-12.2,89.2
08.01.2009 05:10:00,1001.86,-12.21,88.9
08.01.2009 05:20:00,1001.96,-12.31,89.1
08.01.2009 05:30:00,1002.03,-12.18,89.5
08.01.2009 05:40:00,1002.03,-11.94,89.9
08.01.2009 05:50:00,1002.11,-11.62,90.4
08.01.2009 06:00:00,1002.15,-11.4,90.6
08.01.2009 06:10:00,1002.21,-11.27,90.3
08.01.2009 06:20:00,1002.32,-11.23,89.8
08.01.2009 06:30:00,1002.31,-11.12,89.5
08.01.2009 06:40:00,1002.32,-11.26,89.1
08.01.2009 06:50:00,1002.5,-11.18,89.5
08.01.2009 07:00:00,1002.52,-10.9,89.9
08.01.2009 07:10:00,1002.53,-10.67,90.2
08.01.2009 07:20:00,1002.65,-10.34,90.7
08.01.2009 07:30:00,1002.87,-10.06,90.6
08.01.2009 07:40:00,1002.98,-9.84,89.5
08.01.2009 07:50:00,1003.17,-9.85,88.9
08.01.2009 08:00:00,1003.33,-10.01,88.8
08.01.2009 08:10:00,1003.4,-10.0,89.2
08.01.2009 08:20:00,1003.5,-10.03,89.4
08.01.2009 08:30:00,1003.6,-9.97,89.8
08.01.2009 08:40:00,1003.7,-10.08,89.7
08.01.2009 08:50:00,1003.86,-10.11,89.8
08.01.2009 09:00:00,1003.95,-10.04,89.7
08.01.2009 09:10:00,1004.14,-9.59,90.0
08.01.2009 09:20:00,1004.16,-9.21,88.6
08.01.2009 09:30:00,1004.21,-9.07,87.9
